<TICKER>,<DTYYYYMMDD>,<FIRST>,<HIGH>,<LOW>,<CLOSE>,<VALUE>,<VOL>,<OPENINT>,<PER>,<OPEN>,<LAST>
Zar,20230716, 119459.00, 119459.00, 117500.00, 117718.00,23230592702.00, 197341,535,D,120501.00,118000.00
Zar,20230715, 119900.00, 120998.00, 119900.00, 120501.00,116544506527.00, 967166,431,D,119835.00,120480.00
Zar,20230712, 118059.00, 119989.00, 117400.00, 119835.00,116747738841.00, 974235,436,D,119078.00,119898.00
Zar,20230711, 121900.00, 121900.00, 118526.00, 119078.00,14131059159.00, 118671,420,D,120770.00,119053.00
Zar,20230710, 121000.00, 121005.00, 120503.00, 120770.00,13453088862.00, 111394,355,D,122375.00,120959.00
Zar,20230709, 122999.00, 123090.00, 122000.00, 122375.00,557226839963.00, 4553428,846,D,124026.00,122300.00
Zar,20230708, 124520.00, 125103.00, 123403.00, 124026.00,22650123113.00, 182624,301,D,123403.00,123411.00
Zar,20230705, 124000.00, 124000.00, 122310.00, 123403.00,26463902927.00, 214451,506,D,123886.00,123930.00
Zar,20230704, 124805.00, 124805.00, 123600.00, 123886.00,11356248514.00, 91667,336,D,125562.00,123890.00
Zar,20230703, 125500.00, 126483.00, 124550.00, 125562.00,18887242158.00, 150422,513,D,124381.00,124805.00
Zar,20230702, 123010.00, 124900.00, 123010.00, 124381.00,29200607975.00, 234767,467,D,122206.00,124820.00
Zar,20230701, 121550.00, 122500.00, 121550.00, 122206.00,31265579970.00, 255843,604,D,120188.00,122177.00
Zar,20230628, 120648.00, 120880.00, 119804.00, 120188.00,10972677467.00, 91296,255,D,120129.00,120506.00
Zar,20230627, 120151.00, 120897.00, 119400.00, 120129.00,10621687670.00, 88419,261,D,119790.00,120795.00
Zar,20230626, 120770.00, 120996.00, 118750.00, 119790.00,22183347844.00, 185185,440,D,121160.00,120200.00
Zar,20230625, 122120.00, 122120.00, 120540.00, 121160.00,23709628563.00, 195688,428,D,121040.00,120785.00
Zar,20230624, 121500.00, 121988.00, 119336.00, 121040.00,66445119314.00, 548952,578,D,118158.00,121189.00
Zar,20230621, 118000.00, 119240.00, 117000.00, 118158.00,20582684510.00, 174196,445,D,118373.00,118969.00
Zar,20230620, 117000.00, 119200.00, 117000.00, 118373.00,37079146081.00, 313240,709,D,117066.00,119140.00
Zar,20230619, 119500.00, 119500.00, 116400.00, 117066.00,72911597838.00, 622825,1051,D,120700.00,116990.00
Zar,20230618, 121800.00, 121890.00, 120130.00, 120700.00,41677715371.00, 345301,622,D,123079.00,120230.00
Zar,20230617, 125685.00, 126600.00, 120660.00, 123079.00,47421009952.00, 385290,777,D,124044.00,120989.00
Zar,20230614, 125200.00, 126000.00, 123000.00, 124044.00,23130062027.00, 186467,555,D,124259.00,123900.00
Zar,20230613, 123790.00, 125770.00, 121891.00, 124259.00,43941555104.00, 353629,832,D,118307.00,123616.00
Zar,20230612, 116520.00, 120544.00, 116520.00, 118307.00,31549388405.00, 266673,634,D,119965.00,120544.00
Zar,20230611, 122022.00, 122980.00, 118500.00, 119965.00,44893061397.00, 374217,865,D,122033.00,118620.00
Zar,20230610, 123600.00, 123600.00, 120140.00, 122033.00,70103366468.00, 574461,1138,D,125463.00,123396.00
Zar,20230607, 127700.00, 127700.00, 124759.00, 125463.00,52103894726.00, 415294,1103,D,129126.00,125397.00
Zar,20230606, 129600.00, 130000.00, 128490.00, 129126.00,26418890878.00, 204597,678,D,129584.00,128490.00
Zar,20230603, 130600.00, 130600.00, 129100.00, 129584.00,31194687070.00, 240730,525,D,129941.00,129760.00
Zar,20230531, 131500.00, 131500.00, 129580.00, 129941.00,24260155363.00, 186701,746,D,133199.00,129915.00
Zar,20230530, 132600.00, 134399.00, 132507.00, 133199.00,47428496672.00, 356073,551,D,134706.00,134000.00
Zar,20230529, 132456.00, 136932.00, 132456.00, 134706.00,32373109979.00, 240324,696,D,132490.00,132500.00
Zar,20230528, 135000.00, 135000.00, 131700.00, 132490.00,32322909004.00, 243965,910,D,136649.00,132456.00
Zar,20230527, 0.00, 138600.00, 135672.00, 136649.00,25211000635.00, 184495,807,D,140858.00,136745.00
Zar,20230524, 140815.00, 141200.00, 139334.00, 140858.00,17562406581.00, 124682,412,D,141053.00,140903.00
Zar,20230523, 144000.00, 144000.00, 138610.00, 141053.00,29538715385.00, 209416,749,D,143594.00,140803.00
Zar,20230522, 142000.00, 143900.00, 142000.00, 143594.00,39016051839.00, 271710,877,D,139733.00,143595.00
Zar,20230521, 137499.00, 140990.00, 136800.00, 139733.00,44880832263.00, 321191,809,D,132568.00,139730.00
Zar,20230520, 131200.00, 134990.00, 130000.00, 132568.00,36727526076.00, 277047,782,D,131533.00,134699.00
Zar,20230517, 134600.00, 134600.00, 131100.00, 131533.00,53688823442.00, 408179,1081,D,134806.00,131510.00
Zar,20230515, 135997.00, 135997.00, 133102.00, 134806.00,33704032666.00, 250019,548,D,136704.00,135729.00
Zar,20230514, 135770.00, 137494.00, 135200.00, 136704.00,41953640713.00, 306894,828,D,133807.00,135205.00
Zar,20230513, 136360.00, 136360.00, 132481.00, 133807.00,46084251670.00, 344408,882,D,138456.00,133698.00
Zar,20230510, 142148.00, 142148.00, 137400.00, 138456.00,30480732647.00, 220148,714,D,141862.00,138700.00
Zar,20230509, 141113.00, 142500.00, 141113.00, 141862.00,42863267279.00, 302148,788,D,139044.00,142148.00
Zar,20230508, 137299.00, 139900.00, 137299.00, 139044.00,100927249608.00, 725863,1131,D,137449.00,138300.00
Zar,20230507, 141500.00, 141500.00, 137000.00, 137449.00,195262500135.00, 1420618,1461,D,145143.00,137840.00
Zar,20230506, 147230.00, 147230.00, 143900.00, 145143.00,64241157596.00, 442607,1241,D,146185.00,144922.00
Zar,20230503, 144000.00, 147640.00, 142900.00, 146185.00,77531112143.00, 530363,1184,D,147385.00,147230.00
Zar,20230502, 151000.00, 151000.00, 145510.00, 147385.00,102110506221.00, 692814,2066,D,152279.00,146000.00
Zar,20230501, 153700.00, 157450.00, 149500.00, 152279.00,149738023277.00, 983314,2153,D,149544.00,151998.00
Zar,20230430, 149500.00, 151400.00, 146500.00, 149544.00,291476144764.00, 1949105,1975,D,144565.00,150800.00
Zar,20230429, 143500.00, 149800.00, 143500.00, 144565.00,1255682932446.00, 8685942,3085,D,136613.00,146350.00
Zar,20230426, 133400.00, 138901.00, 133400.00, 136613.00,107654617233.00, 788024,1365,D,132802.00,138700.00
Zar,20230425, 133200.00, 133200.00, 132500.00, 132802.00,40602320905.00, 305736,717,D,133164.00,132999.00
Zar,20230424, 133600.00, 133700.00, 132800.00, 133164.00,78660807680.00, 590706,727,D,133458.00,133200.00
Zar,20230419, 133300.00, 133900.00, 132450.00, 133458.00,49062416299.00, 367625,810,D,132645.00,133455.00
Zar,20230418, 134100.00, 134100.00, 132000.00, 132645.00,74496127154.00, 561622,950,D,132581.00,132450.00
Zar,20230417, 132950.00, 132950.00, 132405.00, 132581.00,36081323799.00, 272146,715,D,129804.00,132445.00
Zar,20230416, 130500.00, 130889.00, 128500.00, 129804.00,45613184221.00, 351401,847,D,130794.00,130868.00
Zar,20230415, 131306.00, 132750.00, 130000.00, 130794.00,47515872908.00, 363287,1162,D,132706.00,130889.00
Zar,20230411, 131690.00, 134269.00, 131690.00, 132706.00,47436709604.00, 357458,993,D,129639.00,132003.00
Zar,20230410, 130640.00, 130640.00, 128010.00, 129639.00,47301085093.00, 364867,1022,D,134231.00,130100.00
Zar,20230409, 134899.00, 135669.00, 133013.00, 134231.00,60692363868.00, 452148,1499,D,135669.00,133400.00
Zar,20230408, 138930.00, 138930.00, 133920.00, 135669.00,58255583327.00, 429396,1155,D,135257.00,135902.00
Zar,20230405, 133400.00, 136200.00, 132800.00, 135257.00,105964291038.00, 783429,1589,D,130264.00,136013.00
Zar,20230404, 133000.00, 133000.00, 128211.00, 130264.00,115144733038.00, 883935,2173,D,137238.00,130750.00
Zar,20230403, 140411.00, 140412.00, 134840.00, 137238.00,94889184096.00, 691422,2112,D,138512.00,134980.00
Zar,20230329, 137000.00, 140000.00, 136888.00, 138512.00,93071419578.00, 671936,1516,D,133683.00,139939.00
Zar,20230328, 132301.00, 134357.00, 132301.00, 133683.00,69534815371.00, 520146,1217,D,131777.00,134240.00
Zar,20230327, 130400.00, 132499.00, 130080.00, 131777.00,72380333046.00, 549264,1139,D,129632.00,132004.00
Zar,20230326, 137000.00, 137000.00, 128200.00, 129632.00,89204482296.00, 688137,1643,D,135230.00,129020.00
Zar,20230325, 134918.00, 137500.00, 133752.00, 135230.00,103713189693.00, 766937,1777,D,127960.00,134299.00
Zar,20230319, 127350.00, 128593.00, 127090.00, 127960.00,148466723033.00, 1160263,1556,D,124797.00,128140.00
Zar,20230318, 123400.00, 127000.00, 122000.00, 124797.00,120715655458.00, 967296,1659,D,117567.00,125300.00
Zar,20230315, 119510.00, 119510.00, 115010.00, 117567.00,107626089810.00, 915448,1751,D,116027.00,117800.00
Zar,20230314, 113800.00, 116939.00, 113800.00, 116027.00,106737033608.00, 919929,1256,D,108628.00,116521.00
Zar,20230313, 110516.00, 110516.00, 106000.00, 108628.00,79536150395.00, 732191,1154,D,104683.00,109255.00
Zar,20230312, 100200.00, 108900.00, 100200.00, 104683.00,163219223433.00, 1559175,2258,D,101027.00,105500.00
Zar,20230311, 101706.00, 103490.00, 99011.00, 101027.00,144606121381.00, 1431363,2143,D,109068.00,99012.00
Zar,20230307, 110720.00, 110720.00, 106940.00, 109068.00,130700907986.00, 1198342,1533,D,112696.00,109879.00
Zar,20230306, 113300.00, 113700.00, 111500.00, 112696.00,189331614694.00, 1680028,1676,D,117164.00,112517.00
Zar,20230305, 118430.00, 118430.00, 113470.00, 117164.00,606647609638.00, 5177754,2250,D,123014.00,117206.00
Zar,20230304, 120000.00, 126000.00, 118500.00, 123014.00,190930680904.00, 1552103,2163,D,117463.00,124501.00
Zar,20230301, 121001.00, 121001.00, 115701.00, 117463.00,160569844740.00, 1366983,2509,D,126754.00,117505.00
Zar,20230228, 129495.00, 129495.00, 124000.00, 126754.00,122642802131.00, 967565,2175,D,130306.00,128990.00
Zar,20230227, 134500.00, 136990.00, 127101.00, 130306.00,210913969515.00, 1618610,4217,D,141223.00,127111.00
Zar,20230226, 148000.00, 148000.00, 134641.00, 141223.00,259817533545.00, 1839763,3077,D,137691.00,134641.00
Zar,20230225, 137200.00, 138674.00, 135640.00, 137691.00,293636378624.00, 2132575,2379,D,126068.00,138674.00
Zar,20230222, 123890.00, 128000.00, 123850.00, 126068.00,186001570488.00, 1475411,2000,D,120278.00,125896.00
Zar,20230221, 124220.00, 124220.00, 116614.00, 120278.00,144008824567.00, 1197302,2349,D,127041.00,118202.00
Zar,20230220, 138000.00, 138000.00, 122758.00, 127041.00,247748971123.00, 1950155,2840,D,125902.00,125704.00
Zar,20230219, 125000.00, 126468.00, 124500.00, 125902.00,127413061667.00, 1011999,1586,D,114971.00,126468.00
Zar,20230215, 114999.00, 118999.00, 114500.00, 114971.00,791813898550.00, 6887089,2781,D,111810.00,116210.00
Zar,20230214, 117398.00, 117398.00, 111000.00, 111810.00,348126801052.00, 3113558,1986,D,110214.00,112886.00
Zar,20230213, 111821.00, 111821.00, 109210.00, 110214.00,54589055927.00, 495302,1033,D,108767.00,111265.00
Zar,20230212, 105200.00, 110200.00, 105200.00, 108767.00,104487920017.00, 960654,1294,D,103383.00,109600.00
Zar,20230208, 103010.00, 103960.00, 103010.00, 103383.00,26218966607.00, 253610,474,D,103182.00,103950.00
Zar,20230207, 103622.00, 103689.00, 102860.00, 103182.00,57868072011.00, 560837,590,D,103566.00,103400.00
Zar,20230206, 103000.00, 103999.00, 102585.00, 103566.00,75318000767.00, 727245,728,D,101068.00,103621.00
Zar,20230205, 101020.00, 102799.00, 98910.00, 101068.00,44767835078.00, 442949,931,D,103703.00,101729.00
Zar,20230201, 103830.00, 104500.00, 102400.00, 103703.00,30209140750.00, 291303,663,D,101407.00,103846.00
Zar,20230131, 102469.00, 103741.00, 98900.00, 101407.00,44156784504.00, 435443,843,D,103114.00,102900.00
Zar,20230130, 105000.00, 105400.00, 101986.00, 103114.00,51399285305.00, 498471,929,D,101657.00,102455.00
Zar,20230129, 100195.00, 103289.00, 98460.00, 101657.00,96306501343.00, 947366,1494,D,98787.00,102595.00
Zar,20230128, 98000.00, 99900.00, 95000.00, 98787.00,73317390277.00, 742174,1102,D,92112.00,98460.00
Zar,20230125, 90289.00, 95000.00, 88100.00, 92112.00,90613496896.00, 983737,1360,D,93184.00,94900.00
Zar,20230124, 97500.00, 97500.00, 91010.00, 93184.00,77838769141.00, 835321,1737,D,100301.00,92400.00
Zar,20230123, 107200.00, 107200.00, 97920.00, 100301.00,110694758508.00, 1103628,1875,D,107298.00,98000.00
Zar,20230122, 109223.00, 109223.00, 104000.00, 107298.00,113270929552.00, 1055664,1746,D,99294.00,107474.00
Zar,20230121, 95499.00, 101816.00, 95499.00, 99294.00,95645796893.00, 963254,1513,D,92672.00,101815.00
Zar,20230118, 91999.00, 95000.00, 91999.00, 92672.00,98684316672.00, 1064875,1505,D,89595.00,92449.00
Zar,20230117, 88736.00, 90100.00, 88736.00, 89595.00,55503672724.00, 619496,726,D,87653.00,89602.00
Zar,20230116, 87010.00, 88198.00, 86820.00, 87653.00,63423043108.00, 723573,906,D,85938.00,88000.00
Zar,20230115, 0.00, 0.00, 0.00, 85938.00,0.00, 0,0,D,85938.00,86510.00
Zar,20230114, 85010.00, 86591.00, 85010.00, 85938.00,83165723082.00, 967741,1012,D,84592.00,86510.00
Zar,20230111, 84396.00, 85190.00, 84010.00, 84592.00,43958039459.00, 519645,538,D,84419.00,84994.00
Zar,20230110, 84195.00, 85000.00, 84147.00, 84419.00,41308029270.00, 489324,619,D,84082.00,84488.00
Zar,20230109, 84555.00, 84555.00, 83501.00, 84082.00,52530850670.00, 624761,848,D,84111.00,84146.00
Zar,20230108, 84601.00, 84880.00, 83570.00, 84111.00,127192448896.00, 1512200,1597,D,82380.00,84000.00
Zar,20230107, 82850.00, 84410.00, 73467.00, 82380.00,271550141373.00, 3296299,2577,D,81629.00,82720.00
Zar,20230104, 81200.00, 82890.00, 80068.00, 81629.00,97048229224.00, 1188888,1031,D,81180.00,81402.00
Zar,20230103, 82359.00, 82400.00, 80150.00, 81180.00,73749772067.00, 908467,800,D,83219.00,81542.00
Zar,20230102, 82999.00, 83999.00, 82600.00, 83219.00,49859390338.00, 599132,643,D,80283.00,83600.00
Zar,20230101, 77900.00, 82999.00, 77830.00, 80283.00,73315159611.00, 913204,1034,D,78979.00,82000.00
Zar,20221231, 81900.00, 81900.00, 78061.00, 78979.00,81825337742.00, 1036039,1491,D,86734.00,78110.00
Zar,20221228, 85200.00, 87500.00, 85200.00, 86734.00,40505696842.00, 467008,726,D,83745.00,87021.00
Zar,20221226, 83912.00, 83999.00, 83201.00, 83745.00,51921604839.00, 619997,863,D,82957.00,83680.00
Zar,20221225, 83000.00, 83694.00, 82170.00, 82957.00,34834862233.00, 419915,620,D,81685.00,83070.00
Zar,20221224, 80800.00, 81960.00, 80800.00, 81685.00,38559310729.00, 472047,687,D,78864.00,81908.00
Zar,20221221, 79010.00, 79500.00, 78520.00, 78864.00,31373223791.00, 397812,548,D,79620.00,79173.00
Zar,20221220, 81200.00, 81200.00, 78191.00, 79620.00,24033387697.00, 301853,647,D,80069.00,78506.00
Zar,20221219, 80900.00, 81160.00, 79410.00, 80069.00,29459479196.00, 367925,625,D,81623.00,80390.00
Zar,20221218, 82765.00, 82765.00, 81000.00, 81623.00,34338241278.00, 420695,646,D,81364.00,81110.00
Zar,20221217, 81010.00, 82592.00, 81000.00, 81364.00,48828908727.00, 600127,751,D,81704.00,81719.00
Zar,20221214, 82280.00, 83000.00, 80262.00, 81704.00,44572993295.00, 545540,912,D,81863.00,80264.00
Zar,20221213, 82650.00, 83760.00, 78984.00, 81863.00,58312196396.00, 712315,1021,D,80428.00,80504.00
Zar,20221212, 79791.00, 81699.00, 79500.00, 80428.00,46389897308.00, 576790,760,D,78212.00,81699.00
Zar,20221211, 77450.00, 78680.00, 77300.00, 78212.00,22972607018.00, 293722,512,D,76210.00,78580.00
Zar,20221210, 74800.00, 76990.00, 74800.00, 76210.00,39154020447.00, 513763,560,D,74322.00,76990.00
Zar,20221207, 74567.00, 74567.00, 73960.00, 74322.00,16732604172.00, 225137,385,D,75266.00,74540.00
Zar,20221206, 77100.00, 77100.00, 74322.00, 75266.00,36730271758.00, 488007,899,D,77048.00,74895.00
Zar,20221205, 77001.00, 77290.00, 76025.00, 77048.00,32700645688.00, 424418,579,D,75121.00,77000.00
Zar,20221204, 74000.00, 76000.00, 74000.00, 75121.00,14923777682.00, 198664,405,D,73561.00,75943.00
Zar,20221203, 73801.00, 73997.00, 73360.00, 73561.00,13676004731.00, 185913,304,D,72819.00,73689.00
Zar,20221130, 72550.00, 73000.00, 71999.00, 72819.00,9433841494.00, 129552,210,D,72092.00,72822.00
Zar,20221129, 72400.00, 72400.00, 71800.00, 72092.00,9412636213.00, 130565,251,D,73036.00,72195.00
Zar,20221128, 73505.00, 73765.00, 72320.00, 73036.00,19540289808.00, 267542,430,D,72883.00,72320.00
Zar,20221127, 72228.00, 73499.00, 72228.00, 72883.00,21297242153.00, 292213,431,D,71727.00,73143.00
Zar,20221126, 71230.00, 72000.00, 71073.00, 71727.00,17490445802.00, 243847,319,D,70467.00,72000.00
Zar,20221123, 70998.00, 70998.00, 70203.00, 70467.00,11156553701.00, 158322,210,D,70546.00,70600.00
Zar,20221122, 70390.00, 70838.00, 70122.00, 70546.00,8026153706.00, 113772,192,D,69995.00,70680.00
Zar,20221121, 69600.00, 70210.00, 69340.00, 69995.00,8710379410.00, 124443,178,D,70016.00,70028.00
Zar,20221120, 69600.00, 70340.00, 69600.00, 70016.00,10653434663.00, 152158,260,D,69295.00,69822.00
Zar,20221119, 69504.00, 69649.00, 69000.00, 69295.00,9120764661.00, 131623,204,D,69439.00,69523.00
Zar,20221116, 69869.00, 69869.00, 69051.00, 69439.00,10816064513.00, 155763,187,D,69683.00,69555.00
Zar,20221115, 69510.00, 69899.00, 69510.00, 69683.00,12342539954.00, 177123,309,D,68503.00,69729.00
Zar,20221114, 67975.00, 69000.00, 67975.00, 68503.00,20138483256.00, 293978,375,D,67498.00,68600.00
Zar,20221113, 67420.00, 67738.00, 67086.00, 67498.00,49248959641.00, 729632,456,D,67458.00,67720.00
Zar,20221112, 67995.00, 67995.00, 67101.00, 67458.00,15972466301.00, 236776,360,D,67898.00,67500.00
Zar,20221109, 68430.00, 68550.00, 67190.00, 67898.00,12370009486.00, 182184,340,D,68164.00,67740.00
Zar,20221108, 70100.00, 70100.00, 67585.00, 68164.00,11201039500.00, 164325,431,D,69995.00,67998.00
Zar,20221107, 69700.00, 70498.00, 69512.00, 69995.00,23081224736.00, 329755,496,D,69427.00,69729.00
Zar,20221106, 71100.00, 71100.00, 69095.00, 69427.00,24490799858.00, 352757,513,D,71312.00,69387.00
Zar,20221105, 70600.00, 72220.00, 70600.00, 71312.00,32620957220.00, 457437,621,D,70012.00,71060.00
Zar,20221102, 68201.00, 71120.00, 68201.00, 70012.00,32608107142.00, 465749,542,D,67638.00,69900.00
Zar,20221101, 67102.00, 67990.00, 67100.00, 67638.00,16568443295.00, 244956,343,D,66365.00,67988.00
Zar,20221031, 65702.00, 66863.00, 65702.00, 66365.00,8342739362.00, 125710,194,D,65252.00,66745.00
Zar,20221030, 65500.00, 65500.00, 65030.00, 65252.00,7853331066.00, 120354,148,D,65227.00,65340.00
Zar,20221029, 64719.00, 65693.00, 64504.00, 65227.00,6382737305.00, 97854,205,D,64757.00,65368.00
Zar,20221026, 64202.00, 64950.00, 64202.00, 64757.00,4997679738.00, 77176,148,D,64133.00,64880.00
Zar,20221025, 64051.00, 64220.00, 64051.00, 64133.00,4087963512.00, 63742,93,D,63971.00,64151.00
Zar,20221024, 64305.00, 64450.00, 63701.00, 63971.00,9693035534.00, 151523,163,D,64437.00,64150.00
Zar,20221023, 63970.00, 64776.00, 63970.00, 64437.00,6239742697.00, 96835,110,D,64523.00,64580.00
Zar,20221022, 64282.00, 64800.00, 64282.00, 64523.00,1926337264.00, 29855,76,D,64282.00,64479.00
Zar,20221019, 64650.00, 64650.00, 64190.00, 64282.00,2777818132.00, 43213,81,D,64267.00,64233.00
Zar,20221018, 64730.00, 64730.00, 64113.00, 64267.00,3962774005.00, 61661,248,D,64760.00,64116.00
Zar,20221017, 65300.00, 65300.00, 64602.00, 64760.00,3204438743.00, 49482,126,D,65064.00,64743.00
Zar,20221016, 65000.00, 65388.00, 64890.00, 65064.00,48674842178.00, 748108,394,D,64695.00,65197.00
Zar,20221015, 65045.00, 65045.00, 64314.00, 64695.00,5661960064.00, 87518,163,D,65045.00,64888.00
Zar,20221012, 64590.00, 65400.00, 64590.00, 65045.00,6086041520.00, 93567,153,D,64861.00,65049.00
Zar,20221011, 64760.00, 65098.00, 64510.00, 64861.00,6895740658.00, 106315,135,D,64309.00,64850.00
Zar,20221010, 63641.00, 64699.00, 63641.00, 64309.00,3666558383.00, 57015,117,D,64059.00,64488.00
Zar,20221009, 64290.00, 64490.00, 63500.00, 64059.00,12317272913.00, 192280,221,D,64017.00,64489.00
Zar,20221008, 65820.00, 65820.00, 63110.00, 64017.00,10730418998.00, 167618,319,D,65465.00,64280.00
