<TICKER>,<DTYYYYMMDD>,<FIRST>,<HIGH>,<LOW>,<CLOSE>,<VALUE>,<VOL>,<OPENINT>,<PER>,<OPEN>,<LAST>
Kahroba,20230926, 23598.00, 23598.00, 23310.00, 23379.00,295526048627.00, 12640763,905,D,23493.00,23385.00
Kahroba,20230925, 23700.00, 23700.00, 23450.00, 23493.00,133129303798.00, 5666788,628,D,23721.00,23513.00
Kahroba,20230923, 23900.00, 23900.00, 23602.00, 23721.00,26673091184.00, 1124448,592,D,23761.00,23700.00
Kahroba,20230920, 23650.00, 23837.00, 23617.00, 23761.00,462697013384.00, 19472751,889,D,23873.00,23795.00
Kahroba,20230919, 23923.00, 24094.00, 23850.00, 23873.00,493641935002.00, 20677875,1215,D,23999.00,23900.00
Kahroba,20230918, 24170.00, 24178.00, 23960.00, 23999.00,32715157994.00, 1363170,792,D,24204.00,23980.00
Kahroba,20230917, 24500.00, 24500.00, 24124.00, 24204.00,71167944502.00, 2940312,745,D,24269.00,24170.00
Kahroba,20230913, 24390.00, 24390.00, 24150.00, 24269.00,55016387155.00, 2266973,568,D,24090.00,24320.00
Kahroba,20230912, 24200.00, 24200.00, 24013.00, 24090.00,50028377221.00, 2076748,618,D,24214.00,24110.00
Kahroba,20230911, 24250.00, 24266.00, 24172.00, 24214.00,82874817201.00, 3422576,610,D,24266.00,24230.00
Kahroba,20230910, 24364.00, 24382.00, 24202.00, 24266.00,86745104757.00, 3574723,622,D,24386.00,24254.00
Kahroba,20230909, 24589.00, 24589.00, 24301.00, 24386.00,229352960990.00, 9405271,962,D,24303.00,24383.00
Kahroba,20230905, 24441.00, 24474.00, 24202.00, 24303.00,72371682606.00, 2977904,732,D,24441.00,24288.00
Kahroba,20230904, 24494.00, 24560.00, 24320.00, 24441.00,828113223853.00, 33881653,1961,D,24690.00,24330.00
Kahroba,20230903, 24810.00, 25000.00, 24499.00, 24690.00,261378966976.00, 10586280,1462,D,24471.00,24529.00
Kahroba,20230902, 24600.00, 24600.00, 24412.00, 24471.00,48007389930.00, 1961791,739,D,24515.00,24429.00
Kahroba,20230830, 24748.00, 24949.00, 24500.00, 24515.00,575808727399.00, 23488270,970,D,24716.00,24600.00
Kahroba,20230829, 24900.00, 24900.00, 24531.00, 24716.00,60347641052.00, 2441649,417,D,24719.00,24606.00
Kahroba,20230828, 24750.00, 24899.00, 24651.00, 24719.00,25011837584.00, 1011859,337,D,24733.00,24700.00
Kahroba,20230827, 24600.00, 24930.00, 24500.00, 24733.00,44378178789.00, 1794283,513,D,24431.00,24620.00
Kahroba,20230826, 24950.00, 24950.00, 24310.00, 24431.00,55541911306.00, 2273383,646,D,24584.00,24409.00
Kahroba,20230823, 24509.00, 24677.00, 24217.00, 24584.00,30310714109.00, 1232936,478,D,24443.00,24677.00
Kahroba,20230822, 24800.00, 24800.00, 24300.00, 24443.00,32865302662.00, 1344582,500,D,24271.00,24406.00
Kahroba,20230821, 24500.00, 24500.00, 24112.00, 24271.00,61911337148.00, 2550848,861,D,24661.00,24398.00
Kahroba,20230820, 24502.00, 24959.00, 24502.00, 24661.00,28286283792.00, 1147002,502,D,24707.00,24600.00
Kahroba,20230819, 25050.00, 25050.00, 24557.00, 24707.00,38088623776.00, 1541634,548,D,25086.00,24749.00
Kahroba,20230816, 25141.00, 25278.00, 25002.00, 25086.00,25408419155.00, 1012839,380,D,25141.00,25100.00
Kahroba,20230815, 25200.00, 25389.00, 25000.00, 25141.00,21112717783.00, 839764,361,D,25275.00,25060.00
Kahroba,20230814, 25597.00, 25597.00, 25100.00, 25275.00,53879226471.00, 2131751,606,D,25150.00,25200.00
Kahroba,20230813, 25354.00, 25360.00, 24730.00, 25150.00,148069919376.00, 5887425,742,D,24361.00,25200.00
Kahroba,20230812, 24499.00, 24499.00, 24001.00, 24361.00,164915783088.00, 6769647,963,D,25172.00,24450.00
Kahroba,20230809, 25190.00, 25550.00, 25032.00, 25172.00,103241685092.00, 4101409,555,D,24879.00,25320.00
Kahroba,20230808, 24989.00, 25079.00, 24750.00, 24879.00,292285810405.00, 11748106,665,D,25267.00,25020.00
Kahroba,20230807, 25422.00, 25800.00, 24990.00, 25267.00,238512946311.00, 9439845,1611,D,25429.00,25000.00
Kahroba,20230806, 26000.00, 26000.00, 25352.00, 25429.00,133421207334.00, 5246724,705,D,25697.00,25422.00
Kahroba,20230805, 26755.00, 26755.00, 25570.00, 25697.00,179485907010.00, 6984615,1332,D,26218.00,25799.00
Kahroba,20230801, 25400.00, 27210.00, 25400.00, 26218.00,185136437095.00, 7061357,1184,D,24834.00,26303.00
Kahroba,20230731, 24887.00, 25289.00, 24401.00, 24834.00,111816026993.00, 4502583,694,D,24588.00,25040.00
Kahroba,20230730, 24999.00, 24999.00, 24275.00, 24588.00,76209832941.00, 3099478,984,D,24761.00,24375.00
Kahroba,20230729, 24854.00, 24855.00, 24410.00, 24761.00,36422073504.00, 1470939,479,D,24854.00,24835.00
Kahroba,20230726, 24900.00, 25000.00, 24770.00, 24854.00,46707180962.00, 1879257,896,D,24348.00,24854.00
Kahroba,20230725, 24081.00, 24500.00, 24070.00, 24348.00,70857062174.00, 2910124,596,D,23976.00,24411.00
Kahroba,20230724, 23948.00, 24070.00, 23429.00, 23976.00,97154461046.00, 4052074,521,D,23609.00,23990.00
Kahroba,20230723, 23700.00, 23830.00, 23336.00, 23609.00,52992547895.00, 2244632,592,D,23837.00,23760.00
Kahroba,20230722, 24000.00, 24089.00, 23781.00, 23837.00,148015772156.00, 6209385,603,D,23986.00,23830.00
Kahroba,20230719, 24000.00, 24090.00, 23873.00, 23986.00,192246730493.00, 8015099,615,D,24101.00,23874.00
Kahroba,20230718, 24370.00, 24500.00, 24022.00, 24101.00,245946129639.00, 10204736,774,D,24058.00,24022.00
Kahroba,20230717, 23930.00, 24260.00, 23911.00, 24058.00,121859686319.00, 5065202,498,D,24017.00,24103.00
Kahroba,20230716, 24000.00, 24100.00, 23802.00, 24017.00,155132695412.00, 6459227,674,D,24357.00,23980.00
Kahroba,20230715, 24200.00, 24440.00, 24110.00, 24357.00,70735128920.00, 2904134,455,D,24076.00,24345.00
Kahroba,20230712, 24050.00, 24380.00, 23900.00, 24076.00,33552582118.00, 1393602,538,D,24177.00,24175.00
Kahroba,20230711, 24360.00, 24360.00, 24060.00, 24177.00,20870505904.00, 863240,499,D,24529.00,24140.00
Kahroba,20230710, 24770.00, 24770.00, 24406.00, 24529.00,27028636256.00, 1101891,437,D,24820.00,24552.00
Kahroba,20230709, 24810.00, 24949.00, 24799.00, 24820.00,26170783687.00, 1054408,467,D,25062.00,24819.00
Kahroba,20230708, 25128.00, 25189.00, 24970.00, 25062.00,37632099777.00, 1501570,521,D,25052.00,25060.00
Kahroba,20230705, 25001.00, 25139.00, 24964.00, 25052.00,33524569559.00, 1338221,414,D,24980.00,25139.00
Kahroba,20230704, 25299.00, 25299.00, 24900.00, 24980.00,67861323608.00, 2716628,611,D,25307.00,25040.00
Kahroba,20230703, 25495.00, 25900.00, 25200.00, 25307.00,409334876975.00, 16174515,1258,D,25171.00,25267.00
Kahroba,20230702, 24999.00, 25490.00, 24999.00, 25171.00,1082095629074.00, 42990022,1441,D,24791.00,25489.00
Kahroba,20230701, 24796.00, 24900.00, 24620.00, 24791.00,59031958162.00, 2381190,555,D,24389.00,24724.00
Kahroba,20230628, 24154.00, 24490.00, 24104.00, 24389.00,23704911990.00, 971936,321,D,24436.00,24454.00
Kahroba,20230627, 24606.00, 24606.00, 24274.00, 24436.00,16967264310.00, 694343,392,D,24352.00,24538.00
Kahroba,20230626, 24750.00, 24750.00, 24150.00, 24352.00,36877511680.00, 1514355,521,D,24628.00,24529.00
Kahroba,20230625, 24789.00, 24999.00, 24350.00, 24628.00,263093597807.00, 10682703,805,D,24435.00,24602.00
Kahroba,20230624, 24682.00, 24682.00, 24255.00, 24435.00,59973469382.00, 2454374,682,D,23956.00,24600.00
Kahroba,20230621, 24000.00, 24193.00, 23719.00, 23956.00,30532635795.00, 1274530,606,D,24089.00,24132.00
Kahroba,20230620, 23723.00, 24299.00, 23723.00, 24089.00,75473260275.00, 3133091,526,D,23795.00,24200.00
Kahroba,20230619, 24000.00, 24298.00, 23600.00, 23795.00,577573586230.00, 24273010,1384,D,24453.00,23750.00
Kahroba,20230618, 24700.00, 24740.00, 24200.00, 24453.00,74741355691.00, 3056520,666,D,25107.00,24467.00
Kahroba,20230617, 25200.00, 25300.00, 24425.00, 25107.00,652740765526.00, 25998167,1445,D,24950.00,24434.00
Kahroba,20230614, 25700.00, 25700.00, 24603.00, 24950.00,98956903035.00, 3966214,1134,D,25174.00,24689.00
Kahroba,20230613, 25700.00, 25700.00, 24650.00, 25174.00,560791504860.00, 22276467,1781,D,24268.00,25055.00
Kahroba,20230612, 23785.00, 24438.00, 23700.00, 24268.00,336014907228.00, 13846006,1185,D,24495.00,24400.00
Kahroba,20230611, 24623.00, 25044.00, 24000.00, 24495.00,151706319689.00, 6193345,1391,D,24874.00,24035.00
Kahroba,20230610, 24700.00, 25100.00, 24500.00, 24874.00,927780116377.00, 37299528,1958,D,25438.00,24720.00
Kahroba,20230607, 25720.00, 25810.00, 25201.00, 25438.00,120915823531.00, 4753266,1513,D,26460.00,25400.00
Kahroba,20230606, 26580.00, 26899.00, 26250.00, 26460.00,182331930018.00, 6890784,749,D,26279.00,26256.00
Kahroba,20230603, 26171.00, 26430.00, 26171.00, 26279.00,24217999244.00, 921579,539,D,26233.00,26298.00
Kahroba,20230531, 26666.00, 26666.00, 26141.00, 26233.00,98742859464.00, 3764107,956,D,26964.00,26344.00
Kahroba,20230530, 27149.00, 27165.00, 26805.00, 26964.00,180957708743.00, 6710995,828,D,27170.00,26971.00
Kahroba,20230529, 26998.00, 27600.00, 26500.00, 27170.00,72262137365.00, 2659600,833,D,26450.00,27390.00
Kahroba,20230528, 26206.00, 26699.00, 26202.00, 26450.00,185456309292.00, 7011697,1261,D,27143.00,26660.00
Kahroba,20230527, 0.00, 27765.00, 27001.00, 27143.00,217079390456.00, 7997721,1496,D,28342.00,27250.00
Kahroba,20230524, 28490.00, 28600.00, 28117.00, 28342.00,38191662470.00, 1347525,638,D,28326.00,28370.00
Kahroba,20230523, 28625.00, 28749.00, 28200.00, 28326.00,165944327504.00, 5858288,972,D,28763.00,28333.00
Kahroba,20230522, 28720.00, 28999.00, 28501.00, 28763.00,218429056369.00, 7594216,1448,D,28039.00,28652.00
Kahroba,20230521, 27700.00, 28400.00, 27700.00, 28039.00,222276693980.00, 7927387,1244,D,26799.00,28008.00
Kahroba,20230520, 26330.00, 27200.00, 26100.00, 26799.00,118022186852.00, 4404013,1105,D,26471.00,27100.00
Kahroba,20230517, 26899.00, 27000.00, 26310.00, 26471.00,159747983993.00, 6034740,1669,D,27101.00,26677.00
Kahroba,20230515, 27100.00, 27520.00, 26800.00, 27101.00,104194621948.00, 3844688,1164,D,27597.00,27422.00
Kahroba,20230514, 28000.00, 28001.00, 27393.00, 27597.00,255826274879.00, 9269953,1280,D,27444.00,27405.00
Kahroba,20230513, 27300.00, 27500.00, 27300.00, 27444.00,249308765688.00, 9084303,1245,D,28083.00,27459.00
Kahroba,20230510, 28510.00, 28510.00, 27977.00, 28083.00,168782601249.00, 6010032,1077,D,28628.00,28110.00
Kahroba,20230509, 28600.00, 28835.00, 28270.00, 28628.00,380436427069.00, 13288749,1770,D,28065.00,28450.00
Kahroba,20230508, 28001.00, 28737.00, 28000.00, 28065.00,864340576074.00, 30797404,2272,D,27780.00,27980.00
Kahroba,20230507, 27530.00, 28300.00, 27451.00, 27780.00,207062537456.00, 7453682,1506,D,29052.00,28000.00
Kahroba,20230506, 29690.00, 29690.00, 29000.00, 29052.00,1540950512859.00, 53041796,2383,D,29219.00,29125.00
Kahroba,20230503, 29150.00, 29900.00, 29101.00, 29219.00,1558635467570.00, 53342772,2350,D,29801.00,29700.00
Kahroba,20230502, 31000.00, 31000.00, 29500.00, 29801.00,553286480658.00, 18566063,2906,D,30921.00,29700.00
Kahroba,20230501, 32190.00, 32190.00, 30350.00, 30921.00,566965621902.00, 18336141,2588,D,30064.00,31495.00
Kahroba,20230430, 30125.00, 31199.00, 29560.00, 30064.00,385831027761.00, 12833566,2174,D,29275.00,30653.00
Kahroba,20230429, 30000.00, 30125.00, 29150.00, 29275.00,1297747423374.00, 44329066,3007,D,27531.00,29721.00
Kahroba,20230426, 27340.00, 28250.00, 27099.00, 27531.00,1852709631602.00, 67296503,2266,D,27015.00,28150.00
Kahroba,20230425, 26830.00, 27288.00, 26785.00, 27015.00,250947878036.00, 9289192,1348,D,26786.00,27000.00
Kahroba,20230424, 27000.00, 27100.00, 26714.00, 26786.00,494451326682.00, 18459294,1150,D,26836.00,26881.00
Kahroba,20230419, 26842.00, 27227.00, 26750.00, 26836.00,249456878406.00, 9295566,1220,D,26549.00,26867.00
Kahroba,20230418, 26768.00, 26800.00, 26400.00, 26549.00,371749372875.00, 14002492,1354,D,26767.00,26665.00
Kahroba,20230417, 26890.00, 26890.00, 26501.00, 26767.00,383961738198.00, 14344475,1140,D,26174.00,26710.00
Kahroba,20230416, 26250.00, 26299.00, 25900.00, 26174.00,137818277938.00, 5265373,1072,D,26369.00,26292.00
Kahroba,20230415, 26577.00, 26667.00, 26210.00, 26369.00,208278754701.00, 7898477,1371,D,26576.00,26287.00
Kahroba,20230411, 26500.00, 26750.00, 26200.00, 26576.00,122762332459.00, 4619327,1142,D,25880.00,26469.00
Kahroba,20230410, 26000.00, 26110.00, 25402.00, 25880.00,108947121798.00, 4209749,1123,D,26748.00,25999.00
Kahroba,20230409, 26900.00, 27040.00, 26401.00, 26748.00,98386681103.00, 3678341,1514,D,27024.00,26700.00
Kahroba,20230408, 27201.00, 27290.00, 26800.00, 27024.00,137912843633.00, 5103372,1651,D,27176.00,27170.00
Kahroba,20230405, 26900.00, 27700.00, 26900.00, 27176.00,391880179003.00, 14420317,1611,D,26050.00,27296.00
Kahroba,20230404, 25820.00, 26300.00, 25820.00, 26050.00,114525902210.00, 4396336,1668,D,27335.00,26270.00
Kahroba,20230403, 28190.00, 28190.00, 26900.00, 27335.00,136112339242.00, 4979380,2259,D,27770.00,26940.00
Kahroba,20230329, 27500.00, 27999.00, 27300.00, 27770.00,175968067849.00, 6336696,1799,D,26913.00,27997.00
Kahroba,20230328, 27360.00, 27360.00, 26605.00, 26913.00,68724926318.00, 2553633,1091,D,26560.00,26996.00
Kahroba,20230327, 26300.00, 26850.00, 26200.00, 26560.00,81127337205.00, 3054513,1140,D,26032.00,26605.00
Kahroba,20230326, 27143.00, 27150.00, 25610.00, 26032.00,484730838433.00, 18620690,1914,D,27143.00,25955.00
Kahroba,20230325, 26900.00, 27770.00, 26900.00, 27143.00,193878484110.00, 7142923,2114,D,25961.00,27016.00
Kahroba,20230319, 26104.00, 26289.00, 25480.00, 25961.00,517958130062.00, 19951030,2148,D,25349.00,25730.00
Kahroba,20230318, 24950.00, 25543.00, 24760.00, 25349.00,121371833491.00, 4788099,1308,D,23730.00,25470.00
Kahroba,20230315, 24300.00, 24300.00, 23112.00, 23730.00,248582261166.00, 10475373,2702,D,23811.00,23610.00
Kahroba,20230314, 23600.00, 24144.00, 23230.00, 23811.00,191872753260.00, 8058151,1498,D,22318.00,23950.00
Kahroba,20230313, 23920.00, 23920.00, 21900.00, 22318.00,239145204565.00, 10715129,1762,D,21831.00,22575.00
Kahroba,20230312, 20250.00, 22450.00, 20250.00, 21831.00,230612616660.00, 10563360,1397,D,20665.00,22035.00
Kahroba,20230311, 20960.00, 20977.00, 20254.00, 20665.00,266714988721.00, 12906862,2036,D,22498.00,20255.00
Kahroba,20230307, 22870.00, 22870.00, 22120.00, 22498.00,146147794033.00, 6496086,1136,D,23143.00,22640.00
Kahroba,20230306, 23500.00, 23500.00, 23000.00, 23143.00,227487852485.00, 9829872,1371,D,24113.00,23011.00
Kahroba,20230305, 24299.00, 24380.00, 23793.00, 24113.00,160945790214.00, 6674536,1278,D,25072.00,23964.00
Kahroba,20230304, 23710.00, 25959.00, 23710.00, 25072.00,152570970835.00, 6085358,1440,D,23925.00,25388.00
Kahroba,20230301, 24800.00, 24800.00, 23408.00, 23925.00,222899708489.00, 9316721,1825,D,25548.00,23900.00
Kahroba,20230228, 26500.00, 26500.00, 24800.00, 25548.00,491234186363.00, 19227600,2068,D,26188.00,26298.00
Kahroba,20230227, 26480.00, 27200.00, 25302.00, 26188.00,335084416586.00, 12795510,2751,D,28027.00,25470.00
Kahroba,20230226, 28891.00, 28898.00, 26000.00, 28027.00,529661736430.00, 18898101,4253,D,27670.00,26653.00
Kahroba,20230225, 27550.00, 27832.00, 26988.00, 27670.00,341584283764.00, 12345068,2308,D,25302.00,27832.00
Kahroba,20230222, 25500.00, 25600.00, 24500.00, 25302.00,483785108361.00, 19120672,2475,D,24287.00,25313.00
Kahroba,20230221, 24999.00, 24999.00, 23500.00, 24287.00,465938736539.00, 19184361,3204,D,25752.00,23660.00
Kahroba,20230220, 27799.00, 27799.00, 25000.00, 25752.00,347149519676.00, 13480459,3487,D,26355.00,25297.00
Kahroba,20230219, 26430.00, 26600.00, 25971.00, 26355.00,405140459850.00, 15372389,3165,D,24324.00,26000.00
Kahroba,20230215, 24360.00, 24498.00, 24100.00, 24324.00,208251991801.00, 8561656,1793,D,23135.00,24331.00
Kahroba,20230214, 23301.00, 23699.00, 22750.00, 23135.00,173977633761.00, 7520144,1489,D,22154.00,23500.00
Kahroba,20230213, 22300.00, 22400.00, 21501.00, 22154.00,322171283666.00, 14542282,1194,D,21679.00,22353.00
Kahroba,20230212, 21112.00, 22400.00, 21112.00, 21679.00,184732569712.00, 8521360,1090,D,20734.00,22050.00
Kahroba,20230208, 20800.00, 20839.00, 20600.00, 20734.00,53720806772.00, 2590985,554,D,20777.00,20761.00
Kahroba,20230207, 20835.00, 20844.00, 20610.00, 20777.00,172215714857.00, 8288838,569,D,20812.00,20831.00
Kahroba,20230206, 20700.00, 20996.00, 20654.00, 20812.00,43426163168.00, 2086642,623,D,20366.00,20825.00
Kahroba,20230205, 20500.00, 20620.00, 20250.00, 20366.00,208363932101.00, 10231170,833,D,20663.00,20440.00
Kahroba,20230201, 20700.00, 20779.00, 20500.00, 20663.00,66641568879.00, 3225101,722,D,20198.00,20750.00
Kahroba,20230131, 20250.00, 20700.00, 19703.00, 20198.00,77622655536.00, 3843085,967,D,20816.00,20483.00
Kahroba,20230130, 21500.00, 21850.00, 20330.00, 20816.00,78504459201.00, 3771262,1108,D,20661.00,20612.00
Kahroba,20230129, 20647.00, 21695.00, 20250.00, 20661.00,275683011407.00, 13342847,1395,D,20252.00,20899.00
Kahroba,20230128, 20035.00, 20550.00, 20035.00, 20252.00,219668581871.00, 10846812,1163,D,19136.00,20190.00
Kahroba,20230125, 18600.00, 19655.00, 18300.00, 19136.00,246404360690.00, 12876616,1137,D,18862.00,19420.00
Kahroba,20230124, 19790.00, 19790.00, 18631.00, 18862.00,96629688944.00, 5122971,1025,D,19937.00,18790.00
Kahroba,20230123, 20770.00, 20770.00, 19170.00, 19937.00,97940061327.00, 4912507,1323,D,21003.00,19191.00
Kahroba,20230122, 21500.00, 21500.00, 20500.00, 21003.00,210485359960.00, 10021474,2102,D,19750.00,21100.00
Kahroba,20230121, 19300.00, 20220.00, 18901.00, 19750.00,283322506116.00, 14345503,1518,D,18382.00,20220.00
Kahroba,20230118, 18801.00, 18801.00, 18300.00, 18382.00,327458273100.00, 17813858,1085,D,18016.00,18596.00
Kahroba,20230117, 17900.00, 18100.00, 17900.00, 18016.00,142689584168.00, 7920175,835,D,17727.00,17991.00
Kahroba,20230116, 17619.00, 17830.00, 17619.00, 17727.00,64877731947.00, 3659887,736,D,17508.00,17769.00
Kahroba,20230115, 0.00, 0.00, 0.00, 17508.00,0.00, 0,0,D,17508.00,17550.00
Kahroba,20230114, 17340.00, 17586.00, 17340.00, 17508.00,34745716128.00, 1984519,580,D,17320.00,17550.00
Kahroba,20230111, 17300.00, 17392.00, 17272.00, 17320.00,171051067224.00, 9875960,464,D,17301.00,17370.00
Kahroba,20230110, 17300.00, 17370.00, 17250.00, 17301.00,246191022863.00, 14229686,720,D,17272.00,17327.00
Kahroba,20230109, 17499.00, 17499.00, 17206.00, 17272.00,61621895131.00, 3567810,479,D,17387.00,17295.00
Kahroba,20230108, 17620.00, 17620.00, 17200.00, 17387.00,61520822207.00, 3538377,919,D,17191.00,17391.00
Kahroba,20230107, 17000.00, 17280.00, 17000.00, 17191.00,292024034815.00, 16986616,951,D,16619.00,17178.00
Kahroba,20230104, 16683.00, 16848.00, 16450.00, 16619.00,181067193168.00, 10894868,623,D,16404.00,16631.00
Kahroba,20230103, 16750.00, 16750.00, 16251.00, 16404.00,483727621571.00, 29489081,1228,D,16834.00,16700.00
Kahroba,20230102, 17000.00, 17130.00, 16670.00, 16834.00,117355823166.00, 6971483,762,D,16560.00,16900.00
Kahroba,20230101, 16097.00, 16800.00, 15932.00, 16560.00,163693126014.00, 9884878,713,D,16354.00,16650.00
Kahroba,20221231, 16800.00, 16800.00, 16120.00, 16354.00,204069163885.00, 12477880,954,D,17662.00,16300.00
Kahroba,20221228, 17356.00, 17950.00, 17356.00, 17662.00,102759320334.00, 5818225,839,D,16989.00,17690.00
Kahroba,20221226, 17000.00, 17050.00, 16850.00, 16989.00,51574804086.00, 3035744,648,D,16664.00,17001.00
Kahroba,20221225, 16635.00, 16745.00, 16422.00, 16664.00,143449356672.00, 8608416,759,D,16346.00,16726.00
Kahroba,20221224, 16200.00, 16450.00, 16200.00, 16346.00,375106258088.00, 22948129,1002,D,15858.00,16411.00
Kahroba,20221221, 15851.00, 15974.00, 15629.00, 15858.00,37255175513.00, 2349344,244,D,15851.00,15864.00
Kahroba,20221220, 15980.00, 16050.00, 15551.00, 15851.00,63655831228.00, 4016001,550,D,15827.00,15720.00
Kahroba,20221219, 15833.00, 16091.00, 15555.00, 15827.00,104706724462.00, 6615863,615,D,15823.00,15880.00
Kahroba,20221218, 15750.00, 15950.00, 15610.00, 15823.00,123728284191.00, 7819638,625,D,15650.00,15850.00
Kahroba,20221217, 15620.00, 15770.00, 15570.00, 15650.00,117676773351.00, 7519206,554,D,15543.00,15730.00
Kahroba,20221214, 15569.00, 15620.00, 15400.00, 15543.00,154951140251.00, 9968883,708,D,15565.00,15400.00
Kahroba,20221213, 15751.00, 15817.00, 15390.00, 15565.00,201683241960.00, 12957104,1181,D,15596.00,15425.00
Kahroba,20221212, 15501.00, 15699.00, 15450.00, 15596.00,260414236594.00, 16697566,1042,D,15397.00,15680.00
Kahroba,20221211, 15340.00, 15499.00, 15190.00, 15397.00,285534684372.00, 18544747,1167,D,15232.00,15350.00
Kahroba,20221210, 15150.00, 15288.00, 15000.00, 15232.00,330171876236.00, 21676346,896,D,14737.00,15250.00
Kahroba,20221207, 14761.00, 14839.00, 14660.00, 14737.00,176908553571.00, 12004644,611,D,14872.00,14833.00
Kahroba,20221206, 15120.00, 15120.00, 14793.00, 14872.00,95172053618.00, 6399384,608,D,15124.00,14846.00
Kahroba,20221205, 15150.00, 15199.00, 14981.00, 15124.00,122508831723.00, 8100415,587,D,14866.00,15143.00
Kahroba,20221204, 14700.00, 15000.00, 14655.00, 14866.00,296928269451.00, 19973564,755,D,14629.00,14980.00
Kahroba,20221203, 14890.00, 14890.00, 14550.00, 14629.00,31064922788.00, 2123511,282,D,14527.00,14625.00
Kahroba,20221130, 14465.00, 14634.00, 14415.00, 14527.00,279845728107.00, 19263576,598,D,14399.00,14530.00
Kahroba,20221129, 14244.00, 14453.00, 14244.00, 14399.00,104010705247.00, 7223260,338,D,14545.00,14435.00
Kahroba,20221128, 14666.00, 14666.00, 14370.00, 14545.00,142425024247.00, 9792210,572,D,14531.00,14455.00
Kahroba,20221127, 14500.00, 14650.00, 14492.00, 14531.00,36809006081.00, 2533215,380,D,14303.00,14550.00
Kahroba,20221126, 14210.00, 14434.00, 14200.00, 14303.00,65118804259.00, 4552776,541,D,14149.00,14406.00
Kahroba,20221123, 14300.00, 14300.00, 14077.00, 14149.00,19654508917.00, 1389085,237,D,14152.00,14229.00
Kahroba,20221122, 14130.00, 14240.00, 14100.00, 14152.00,25042595339.00, 1769512,276,D,14082.00,14240.00
Kahroba,20221121, 14092.00, 14140.00, 14035.00, 14082.00,66180421878.00, 4699700,198,D,14081.00,14094.00
Kahroba,20221120, 14089.00, 14130.00, 13970.00, 14081.00,57030256729.00, 4050077,216,D,13874.00,14095.00
Kahroba,20221119, 13976.00, 13976.00, 13811.00, 13874.00,84038814073.00, 6057415,262,D,13927.00,13942.00
Kahroba,20221116, 13820.00, 14000.00, 13820.00, 13927.00,17163017529.00, 1232341,147,D,13988.00,13959.00
Kahroba,20221115, 13949.00, 14094.00, 13949.00, 13988.00,416056783514.00, 29742779,587,D,13737.00,14023.00
Kahroba,20221114, 13743.00, 13894.00, 13700.00, 13737.00,60837979157.00, 4428696,277,D,13621.00,13850.00
Kahroba,20221113, 13500.00, 13673.00, 13450.00, 13621.00,45079949927.00, 3309471,170,D,13521.00,13625.00
Kahroba,20221112, 13541.00, 13700.00, 13491.00, 13521.00,89711577812.00, 6634773,252,D,13538.00,13562.00
Kahroba,20221109, 13564.00, 13639.00, 13450.00, 13538.00,46108870679.00, 3405773,275,D,13495.00,13479.00
Kahroba,20221108, 13600.00, 13640.00, 13405.00, 13495.00,17020528522.00, 1261207,217,D,13762.00,13520.00
Kahroba,20221107, 13751.00, 13856.00, 13650.00, 13762.00,52903025371.00, 3844277,354,D,13604.00,13668.00
Kahroba,20221106, 13963.00, 13963.00, 13512.00, 13604.00,53594938611.00, 3939568,327,D,13962.00,13657.00
Kahroba,20221105, 14057.00, 14328.00, 13800.00, 13962.00,65776837991.00, 4711140,430,D,13696.00,13910.00
Kahroba,20221102, 13600.00, 13772.00, 13567.00, 13696.00,452136827225.00, 33013024,692,D,13298.00,13731.00
Kahroba,20221101, 13210.00, 13400.00, 13190.00, 13298.00,171205256525.00, 12874788,415,D,13054.00,13400.00
Kahroba,20221031, 12979.00, 13141.00, 12979.00, 13054.00,54866323768.00, 4202976,186,D,12907.00,13130.00
Kahroba,20221030, 12848.00, 12999.00, 12848.00, 12907.00,8849087494.00, 685603,108,D,12872.00,12874.00
Kahroba,20221029, 12803.00, 12900.00, 12800.00, 12872.00,33524964892.00, 2604480,107,D,12806.00,12847.00
Kahroba,20221026, 12839.00, 12900.00, 12761.00, 12806.00,70112176636.00, 5475111,123,D,12712.00,12854.00
Kahroba,20221025, 12634.00, 12795.00, 12634.00, 12712.00,5048535512.00, 397147,58,D,12709.00,12727.00
Kahroba,20221024, 12730.00, 12750.00, 12630.00, 12709.00,111754375828.00, 8793496,204,D,12785.00,12725.00
Kahroba,20221023, 12780.00, 12860.00, 12760.00, 12785.00,54541674420.00, 4266144,109,D,12773.00,12822.00
Kahroba,20221022, 12810.00, 12856.00, 12732.00, 12773.00,8410710483.00, 658460,70,D,12766.00,12797.00
Kahroba,20221019, 12655.00, 12790.00, 12655.00, 12766.00,101961008023.00, 7986806,152,D,12737.00,12779.00
Kahroba,20221018, 12800.00, 12820.00, 12701.00, 12737.00,5005869931.00, 393022,82,D,12914.00,12701.00
Kahroba,20221017, 12930.00, 12998.00, 12859.00, 12914.00,1033951861.00, 80066,32,D,12938.00,12880.00
Kahroba,20221016, 12999.00, 12999.00, 12893.00, 12938.00,8964509052.00, 692898,70,D,12779.00,12959.00
Kahroba,20221015, 12949.00, 12949.00, 12700.00, 12779.00,6249888205.00, 489080,71,D,12802.00,12845.00
Kahroba,20221012, 12922.00, 12922.00, 12781.00, 12802.00,4963660748.00, 387739,64,D,12799.00,12839.00
